# WHO growth reference table, vendored for PoshanNetra AI (Section 6.4).
# source_url: https://cdn.who.int/media/docs/default-source/child-growth/child-growth-standards/indicators/weight-for-length-height/expanded-tables/wfl-boys-zscore-expanded-table.xlsx
# retrieved: 2026-08-28
# sha256(source_xlsx): 1a6e9a002d2692d038161bc6572a10f8b9fa0657163808141d2981a2132c59cc
# key column 'Length' is in cms; rows: 651
# sd* columns are WHO's OWN published cut-offs, kept only so the test
# suite can prove our LMS implementation reproduces them exactly.
key,l,m,s,sd3neg,sd2neg,sd2pos,sd3pos
61.3,-0.3521,6.3428,0.08298,4.996,5.398,7.526,8.231
61.4,-0.3521,6.3692,0.08295,5.017,5.421,7.557,8.264
61.5,-0.3521,6.3954,0.08292,5.039,5.443,7.587,8.297
61.6,-0.3521,6.4215,0.0829,5.059,5.466,7.618,8.33
61.7,-0.3521,6.4475,0.08287,5.08,5.488,7.648,8.363
61.8,-0.3521,6.4735,0.08284,5.101,5.511,7.679,8.396
61.9,-0.3521,6.4993,0.08281,5.122,5.533,7.709,8.429
62,-0.3521,6.5251,0.08279,5.143,5.555,7.739,8.462
62.1,-0.3521,6.5508,0.08276,5.163,5.577,7.769,8.494
62.2,-0.3521,6.5764,0.08273,5.184,5.599,7.799,8.527
62.3,-0.3521,6.6019,0.08271,5.204,5.621,7.829,8.559
62.4,-0.3521,6.6273,0.08268,5.225,5.643,7.858,8.591
62.5,-0.3521,6.6527,0.08266,5.245,5.665,7.888,8.624
62.6,-0.3521,6.678,0.08264,5.265,5.687,7.918,8.656
62.7,-0.3521,6.7033,0.08261,5.286,5.709,7.947,8.688
62.8,-0.3521,6.7284,0.08259,5.306,5.73,7.977,8.72
62.9,-0.3521,6.7535,0.08257,5.326,5.752,8.006,8.752
63,-0.3521,6.7786,0.08255,5.346,5.774,8.035,8.784
63.1,-0.3521,6.8035,0.08253,5.366,5.795,8.065,8.815
63.2,-0.3521,6.8285,0.08251,5.386,5.817,8.094,8.847
63.3,-0.3521,6.8533,0.08249,5.406,5.838,8.123,8.879
63.4,-0.3521,6.8781,0.08247,5.426,5.859,8.152,8.91
63.5,-0.3521,6.9028,0.08245,5.445,5.88,8.181,8.942
63.6,-0.3521,6.9275,0.08243,5.465,5.902,8.21,8.973
63.7,-0.3521,6.9521,0.08241,5.485,5.923,8.239,9.004
63.8,-0.3521,6.9766,0.0824,5.504,5.944,8.268,9.036
63.9,-0.3521,7.0011,0.08238,5.524,5.965,8.296,9.067
64,-0.3521,7.0255,0.08236,5.544,5.986,8.325,9.098
64.1,-0.3521,7.0499,0.08235,5.563,6.007,8.354,9.129
