# WHO growth reference table, vendored for PoshanNetra AI (Section 6.4).
# source_url: https://cdn.who.int/media/docs/default-source/child-growth/growth-reference-5-19-years/bmi-for-age-(5-19-years)/bmi-girls-z-who-2007-exp.xlsx
# retrieved: 2026-08-28
# sha256(source_xlsx): 66f5c6284b44579ad6135fc639f22c09e36fe5a695b04390377113f6a00deb72
# key column 'Month' is in months; rows: 168
# sd* columns are WHO's OWN published cut-offs, kept only so the test
# suite can prove our LMS implementation reproduces them exactly.
key,l,m,s,sd3neg,sd2neg,sd2pos,sd3pos
216,-0.8462,21.2603,0.1433,14.734,16.448,29.52,36.279
217,-0.8382,21.2757,0.1434,14.735,16.454,29.536,36.274
218,-0.8301,21.2908,0.14349,14.735,16.459,29.55,36.267
219,-0.8221,21.3055,0.14359,14.735,16.463,29.564,36.261
220,-0.814,21.32,0.14368,14.734,16.468,29.577,36.252
221,-0.806,21.3341,0.14377,14.734,16.473,29.589,36.244
222,-0.798,21.348,0.14386,14.733,16.477,29.602,36.235
223,-0.7899,21.3617,0.14396,14.732,16.48,29.614,36.228
224,-0.7819,21.3752,0.14405,14.731,16.484,29.626,36.219
225,-0.7738,21.3884,0.14414,14.729,16.488,29.637,36.209
226,-0.7658,21.4014,0.14423,14.728,16.491,29.649,36.2
227,-0.7577,21.4143,0.14432,14.726,16.494,29.659,36.19
228,-0.7496,21.4269,0.14441,14.724,16.497,29.67,36.179
