# WHO growth reference table, vendored for PoshanNetra AI (Section 6.4).
# source_url: https://cdn.who.int/media/docs/default-source/child-growth/child-growth-standards/indicators/weight-for-length-height/expanded-tables/wfh-girls-zscore-expanded-tables.xlsx
# retrieved: 2026-08-28
# sha256(source_xlsx): fca340d5f04aa1556ac410b176b65b290e1b9ff467fc854a97f9b54ad94c9b8a
# key column 'Height' is in cms; rows: 551
# sd* columns are WHO's OWN published cut-offs, kept only so the test
# suite can prove our LMS implementation reproduces them exactly.
key,l,m,s,sd3neg,sd2neg,sd2pos,sd3pos
101,-0.3833,15.5154,0.09116,11.962,13.008,18.743,20.712
101.1,-0.3833,15.545,0.09119,11.984,13.033,18.78,20.754
101.2,-0.3833,15.5747,0.09122,12.006,13.057,18.817,20.796
101.3,-0.3833,15.6046,0.09125,12.028,13.081,18.855,20.838
101.4,-0.3833,15.6345,0.09128,12.05,13.105,18.892,20.88
101.5,-0.3833,15.6646,0.09131,12.072,13.13,18.93,20.922
101.6,-0.3833,15.6947,0.09133,12.095,13.155,18.967,20.964
101.7,-0.3833,15.725,0.09136,12.117,13.179,19.005,21.006
101.8,-0.3833,15.7553,0.09139,12.14,13.204,19.043,21.049
101.9,-0.3833,15.7858,0.09142,12.162,13.229,19.081,21.092
102,-0.3833,15.8164,0.09146,12.184,13.253,19.119,21.136
102.1,-0.3833,15.847,0.09149,12.207,13.278,19.157,21.179
102.2,-0.3833,15.8778,0.09152,12.23,13.303,19.196,21.222
102.3,-0.3833,15.9087,0.09155,12.253,13.329,19.235,21.265
102.4,-0.3833,15.9396,0.09158,12.275,13.354,19.273,21.309
102.5,-0.3833,15.9707,0.09161,12.298,13.379,19.312,21.352
102.6,-0.3833,16.0019,0.09164,12.321,13.404,19.351,21.396
102.7,-0.3833,16.0332,0.09167,12.344,13.43,19.39,21.44
102.8,-0.3833,16.0645,0.0917,12.367,13.455,19.429,21.484
102.9,-0.3833,16.096,0.09173,12.391,13.481,19.469,21.529
103,-0.3833,16.1276,0.09177,12.414,13.506,19.508,21.574
103.1,-0.3833,16.1593,0.0918,12.437,13.532,19.548,21.618
103.2,-0.3833,16.191,0.09183,12.46,13.558,19.588,21.663
103.3,-0.3833,16.2229,0.09186,12.484,13.584,19.628,21.708
103.4,-0.3833,16.2549,0.0919,12.507,13.61,19.668,21.754
103.5,-0.3833,16.287,0.09193,12.531,13.636,19.708,21.799
103.6,-0.3833,16.3191,0.09196,12.555,13.662,19.748,21.844
103.7,-0.3833,16.3514,0.09199,12.578,13.688,19.789,21.889
103.8,-0.3833,16.3837,0.09203,12.602,13.714,19.829,21.935
103.9,-0.3833,16.4162,0.09206,12.626,13.741,19.87,21.981
104,-0.3833,16.4488,0.09209,12.65,13.767,19.911,22.027
104.1,-0.3833,16.4814,0.09213,12.674,13.793,19.952,22.074
104.2,-0.3833,16.5142,0.09216,12.698,13.82,19.993,22.12
104.3,-0.3833,16.547,0.09219,12.722,13.847,20.034,22.166
104.4,-0.3833,16.58,0.09223,12.746,13.873,20.076,22.213
104.5,-0.3833,16.6131,0.09226,12.77,13.9,20.117,22.26
104.6,-0.3833,16.6462,0.09229,12.795,13.927,20.158,22.306
104.7,-0.3833,16.6795,0.09233,12.819,13.954,20.2,22.354
104.8,-0.3833,16.7129,0.09236,12.844,13.981,20.242,22.401
104.9,-0.3833,16.7464,0.0924,12.868,14.008,20.284,22.449
105,-0.3833,16.78,0.09243,12.893,14.035,20.326,22.496
105.1,-0.3833,16.8137,0.09247,12.917,14.063,20.369,22.544
105.2,-0.3833,16.8475,0.0925,12.942,14.09,20.411,22.592
105.3,-0.3833,16.8814,0.09254,12.967,14.117,20.454,22.641
105.4,-0.3833,16.9154,0.09257,12.992,14.145,20.497,22.688
105.5,-0.3833,16.9496,0.09261,13.017,14.173,20.54,22.737
105.6,-0.3833,16.9838,0.09264,13.042,14.2,20.583,22.786
105.7,-0.3833,17.0182,0.09268,13.067,14.228,20.626,22.835
105.8,-0.3833,17.0527,0.09271,13.092,14.256,20.669,22.883
105.9,-0.3833,17.0873,0.09275,13.117,14.284,20.713,22.933
106,-0.3833,17.122,0.09278,13.143,14.312,20.756,22.982
106.1,-0.3833,17.1569,0.09282,13.168,14.34,20.8,23.032
106.2,-0.3833,17.1918,0.09286,13.194,14.368,20.845,23.082
106.3,-0.3833,17.2269,0.09289,13.22,14.397,20.888,23.131
106.4,-0.3833,17.262,0.09293,13.245,14.425,20.933,23.181
106.5,-0.3833,17.2973,0.09296,13.271,14.454,20.977,23.231
106.6,-0.3833,17.3327,0.093,13.297,14.482,21.022,23.282
106.7,-0.3833,17.3683,0.09304,13.323,14.511,21.067,23.333
106.8,-0.3833,17.4039,0.09307,13.349,14.54,21.111,23.383
106.9,-0.3833,17.4397,0.09311,13.375,14.569,21.157,23.434
107,-0.3833,17.4755,0.09315,13.401,14.598,21.202,23.485
107.1,-0.3833,17.5115,0.09318,13.427,14.627,21.247,23.536
107.2,-0.3833,17.5476,0.09322,13.454,14.656,21.292,23.588
107.3,-0.3833,17.5839,0.09326,13.48,14.685,21.338,23.64
107.4,-0.3833,17.6202,0.09329,13.507,14.715,21.384,23.691
107.5,-0.3833,17.6567,0.09333,13.533,14.744,21.43,23.743
107.6,-0.3833,17.6932,0.09337,13.56,14.773,21.476,23.796
107.7,-0.3833,17.7299,0.09341,13.586,14.803,21.523,23.848
107.8,-0.3833,17.7668,0.09344,13.614,14.833,21.569,23.9
107.9,-0.3833,17.8037,0.09348,13.64,14.863,21.615,23.953
108,-0.3833,17.8407,0.09352,13.667,14.892,21.662,24.006
108.1,-0.3833,17.8779,0.09356,13.694,14.922,21.709,24.059
108.2,-0.3833,17.9152,0.09359,13.722,14.953,21.756,24.112
108.3,-0.3833,17.9526,0.09363,13.749,14.983,21.803,24.166
108.4,-0.3833,17.9901,0.09367,13.776,15.013,21.851,24.219
108.5,-0.3833,18.0277,0.09371,13.803,15.043,21.898,24.273
108.6,-0.3833,18.0654,0.09375,13.831,15.073,21.946,24.327
108.7,-0.3833,18.1033,0.09378,13.859,15.104,21.993,24.381
108.8,-0.3833,18.1412,0.09382,13.886,15.135,22.041,24.435
108.9,-0.3833,18.1792,0.09386,13.914,15.165,22.089,24.489
109,-0.3833,18.2174,0.0939,13.942,15.196,22.138,24.544
109.1,-0.3833,18.2556,0.09394,13.969,15.227,22.186,24.599
109.2,-0.3833,18.294,0.09397,13.998,15.258,22.234,24.653
109.3,-0.3833,18.3324,0.09401,14.025,15.289,22.283,24.708
109.4,-0.3833,18.371,0.09405,14.053,15.32,22.332,24.764
109.5,-0.3833,18.4096,0.09409,14.081,15.351,22.38,24.819
109.6,-0.3833,18.4484,0.09413,14.11,15.382,22.429,24.875
109.7,-0.3833,18.4872,0.09417,14.138,15.413,22.479,24.93
109.8,-0.3833,18.5262,0.09421,14.166,15.445,22.528,24.986
109.9,-0.3833,18.5652,0.09424,14.195,15.476,22.577,25.041
110,-0.3833,18.6043,0.09428,14.223,15.508,22.626,25.098
110.1,-0.3833,18.6436,0.09432,14.251,15.539,22.676,25.154
110.2,-0.3833,18.6829,0.09436,14.28,15.571,22.726,25.21
110.3,-0.3833,18.7223,0.0944,14.309,15.603,22.776,25.267
110.4,-0.3833,18.7618,0.09444,14.337,15.634,22.826,25.324
110.5,-0.3833,18.8015,0.09448,14.366,15.666,22.876,25.381
110.6,-0.3833,18.8412,0.09452,14.395,15.698,22.926,25.438
110.7,-0.3833,18.8809,0.09456,14.424,15.73,22.977,25.495
110.8,-0.3833,18.9208,0.0946,14.452,15.762,23.027,25.552
110.9,-0.3833,18.9608,0.09464,14.481,15.794,23.078,25.61
111,-0.3833,19.0009,0.09467,14.511,15.827,23.128,25.666
111.1,-0.3833,19.041,0.09471,14.54,15.859,23.179,25.724
111.2,-0.3833,19.0812,0.09475,14.569,15.891,23.23,25.782
111.3,-0.3833,19.1215,0.09479,14.598,15.924,23.281,25.84
111.4,-0.3833,19.1619,0.09483,14.627,15.956,23.332,25.898
111.5,-0.3833,19.2024,0.09487,14.657,15.989,23.383,25.956
111.6,-0.3833,19.243,0.09491,14.686,16.021,23.435,26.014
111.7,-0.3833,19.2836,0.09495,14.716,16.054,23.486,26.073
111.8,-0.3833,19.3243,0.09499,14.745,16.087,23.538,26.131
111.9,-0.3833,19.3651,0.09503,14.775,16.119,23.59,26.19
112,-0.3833,19.406,0.09507,14.804,16.152,23.642,26.249
112.1,-0.3833,19.447,0.09511,14.834,16.185,23.694,26.308
112.2,-0.3833,19.488,0.09515,14.864,16.218,23.746,26.367
112.3,-0.3833,19.5291,0.09519,14.893,16.251,23.798,26.426
112.4,-0.3833,19.5703,0.09523,14.923,16.284,23.85,26.485
112.5,-0.3833,19.6116,0.09527,14.953,16.317,23.902,26.545
112.6,-0.3833,19.6529,0.09531,14.983,16.35,23.955,26.604
112.7,-0.3833,19.6943,0.09534,15.013,16.384,24.007,26.663
112.8,-0.3833,19.7358,0.09538,15.043,16.417,24.059,26.723
112.9,-0.3833,19.7774,0.09542,15.073,16.451,24.112,26.783
113,-0.3833,19.819,0.09546,15.103,16.484,24.165,26.843
113.1,-0.3833,19.8607,0.0955,15.133,16.517,24.218,26.903
113.2,-0.3833,19.9024,0.09554,15.164,16.551,24.271,26.963
113.3,-0.3833,19.9442,0.09558,15.194,16.584,24.324,27.023
113.4,-0.3833,19.9861,0.09562,15.224,16.618,24.377,27.084
113.5,-0.3833,20.028,0.09566,15.254,16.652,24.43,27.144
113.6,-0.3833,20.07,0.0957,15.285,16.685,24.484,27.205
113.7,-0.3833,20.112,0.09574,15.315,16.719,24.537,27.265
113.8,-0.3833,20.1541,0.09578,15.345,16.753,24.591,27.326
113.9,-0.3833,20.1963,0.09582,15.376,16.786,24.644,27.387
114,-0.3833,20.2385,0.09586,15.406,16.82,24.698,27.448
114.1,-0.3833,20.2807,0.0959,15.437,16.854,24.751,27.509
114.2,-0.3833,20.323,0.09594,15.467,16.888,24.805,27.57
114.3,-0.3833,20.3653,0.09598,15.498,16.922,24.859,27.631
114.4,-0.3833,20.4077,0.09602,15.528,16.956,24.913,27.692
114.5,-0.3833,20.4502,0.09606,15.559,16.99,24.967,27.754
114.6,-0.3833,20.4926,0.0961,15.59,17.024,25.021,27.815
114.7,-0.3833,20.5351,0.09614,15.62,17.058,25.075,27.876
114.8,-0.3833,20.5777,0.09618,15.651,17.092,25.129,27.938
114.9,-0.3833,20.6203,0.09622,15.682,17.126,25.183,28
115,-0.3833,20.6629,0.09626,15.712,17.16,25.238,28.061
115.1,-0.3833,20.7056,0.0963,15.743,17.194,25.292,28.123
115.2,-0.3833,20.7483,0.09634,15.774,17.229,25.346,28.185
115.3,-0.3833,20.791,0.09638,15.805,17.263,25.401,28.247
115.4,-0.3833,20.8338,0.09642,15.836,17.297,25.455,28.309
115.5,-0.3833,20.8766,0.09646,15.866,17.331,25.51,28.371
115.6,-0.3833,20.9194,0.0965,15.897,17.365,25.564,28.433
115.7,-0.3833,20.9622,0.09654,15.928,17.4,25.619,28.495
115.8,-0.3833,21.0051,0.09658,15.959,17.434,25.673,28.557
115.9,-0.3833,21.048,0.09662,15.99,17.468,25.728,28.619
116,-0.3833,21.0909,0.09666,16.021,17.503,25.783,28.681
116.1,-0.3833,21.1339,0.0967,16.052,17.537,25.837,28.744
116.2,-0.3833,21.1769,0.09674,16.082,17.571,25.892,28.806
116.3,-0.3833,21.2199,0.09678,16.113,17.606,25.947,28.868
116.4,-0.3833,21.2629,0.09682,16.144,17.64,26.002,28.931
116.5,-0.3833,21.3059,0.09686,16.175,17.674,26.057,28.993
116.6,-0.3833,21.3489,0.09691,16.206,17.708,26.112,29.057
116.7,-0.3833,21.392,0.09695,16.237,17.743,26.167,29.119
116.8,-0.3833,21.4351,0.09699,16.268,17.777,26.222,29.182
116.9,-0.3833,21.4782,0.09703,16.298,17.812,26.277,29.244
117,-0.3833,21.5213,0.09707,16.329,17.846,26.332,29.307
117.1,-0.3833,21.5644,0.09711,16.36,17.881,26.387,29.37
117.2,-0.3833,21.6075,0.09715,16.391,17.915,26.442,29.432
117.3,-0.3833,21.6507,0.09719,16.422,17.949,26.497,29.495
117.4,-0.3833,21.6938,0.09723,16.453,17.984,26.552,29.558
117.5,-0.3833,21.737,0.09727,16.484,18.018,26.607,29.621
117.6,-0.3833,21.7802,0.09731,16.515,18.053,26.663,29.684
117.7,-0.3833,21.8233,0.09735,16.546,18.087,26.718,29.746
117.8,-0.3833,21.8665,0.09739,16.577,18.122,26.773,29.809
117.9,-0.3833,21.9097,0.09743,16.608,18.156,26.828,29.872
118,-0.3833,21.9529,0.09747,16.639,18.19,26.883,29.935
118.1,-0.3833,21.9961,0.09751,16.67,18.225,26.939,29.998
118.2,-0.3833,22.0393,0.09755,16.701,18.259,26.994,30.061
118.3,-0.3833,22.0825,0.09759,16.732,18.294,27.049,30.124
118.4,-0.3833,22.1258,0.09763,16.763,18.328,27.104,30.187
118.5,-0.3833,22.169,0.09767,16.794,18.363,27.16,30.25
118.6,-0.3833,22.2122,0.09771,16.825,18.397,27.215,30.313
118.7,-0.3833,22.2554,0.09775,16.855,18.432,27.27,30.376
118.8,-0.3833,22.2986,0.0978,16.886,18.466,27.326,30.44
118.9,-0.3833,22.3419,0.09784,16.917,18.5,27.382,30.504
119,-0.3833,22.3851,0.09788,16.948,18.534,27.437,30.567
119.1,-0.3833,22.4283,0.09792,16.979,18.569,27.492,30.63
119.2,-0.3833,22.4715,0.09796,17.01,18.603,27.548,30.693
119.3,-0.3833,22.5148,0.098,17.04,18.638,27.603,30.756
119.4,-0.3833,22.558,0.09804,17.071,18.672,27.658,30.82
119.5,-0.3833,22.6012,0.09808,17.102,18.706,27.714,30.883
119.6,-0.3833,22.6444,0.09812,17.133,18.741,27.769,30.946
119.7,-0.3833,22.6877,0.09816,17.164,18.775,27.825,31.009
119.8,-0.3833,22.7309,0.0982,17.195,18.81,27.88,31.073
119.9,-0.3833,22.7741,0.09824,17.226,18.844,27.935,31.136
120,-0.3833,22.8173,0.09828,17.256,18.878,27.991,31.199
